14 022222222222112200 0042313222222111 85 222122221222 06542 0222222222222 00222222  0001522 0000000122000 0000000000011 0 1302200 000010 0202014222130222222 002222212221232313133312122222222222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000321 24 1 503445434101021322111406001 6 4 312127533144571414 0 0 0 0 7
12 022222222222112220 0210320222222222  0 411122212222 01221 1122222222222 01222122  000152112212000122000 0000000000011 0 3451200 000010 0202033232130222222 002222212212232333311231112222222222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 200000321 33 7 901111011203231122212302104 6 4 312145402245372333 2 2 4 4 9
14 022222222222112201 0010430222222222  0 022222222222 04442 0222222222222 00222222  0001622 0000000122000 0000000000011 0 1401200 000030 0202024221120222222 012221212221233313213421122222222100 4  03 0351  0911100112 813152222222122221212411222121221401 012224221 21 6 63113553422103142111141501410 0 914529332407072324 1 0 1 011
22 022222222222221132 0010312222122112  01011111111112 06552 0222222222222 00222222  0301422 0000000122000 0000000000022 2 0402222 020042 0000024221130222222 002222212221233333134331112222222222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 200000111 64101003345555401011511111406004 3 6 111130272138476111 5 0 5 011
24 022222222222112212 0010413212122221 60 511122122212 04251 6211212221112 01212222  011141112121422222111 0333332233200 0 3341222 020042 0000034321120222222 031112212221232233211222112222223212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000221 22 8 901615444323131511111406004 6 3 722117192238462234 3 0 3 410
21 411212222122113120 0010420222222222  0 022222222222 04111 1212222222222 01212222  012132111111461121000 0000000000011 3 05123211611042 0000014101130222222 002222212222133223222212222221222100 2  05 0273  0511100 1311 1 91222222212122223311221222221124 212234111 21 7 751664555401011511111114034 3 4 113312152235472222 2 0 2 211
21 411222221122312210 0343230222222222  0 222222221212 06551 1212222222222 01212222  0302002 0000000122000 0000000000011 0 06022211420042 0000024101130222222 002222212221233333323331122122224232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000221 24 6 606665555401031511111406001 7 1 551135332253541222 1 3 4 011
23 022222222220112211 0010420222222222  0 022222222222 06552 0222222222222 00222222  0302002 0000000122000 0000000000022 0 0602222 020042 0000023230120222222 012221212221233232244451111122220212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000111 24 7 703515555104131511111406004 6 7 313127181938382212 2 0 2 011
24 022222222222221100 0050320222222222  0 711112221112 01331 2112222222222 02211222  013152113221352122000 0000000000011 4 0461212 014012 0000034342120222222 012222112221233333222221122222221100 6  06 0133  0241227 02 8 7132222221122221225222222121224401 220224323 02 8 861114555311031511111214014 8 1 811317 51624542333 0 0 0 511
11 311212222222111232 0010420222222222  0 022222222222 06551 5111212212222 02112222  0001422 0000000122000 0000000000033 0 4502200 000040 0202014101130222222 002222212212222233221212122222222222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000111 44 7 703333533123222112222206004 4 9 273127222011115111 5 0 5 011
22 022222222222113111 0242312122222122  0 411222211222 0122110111111111122 01222122  012132112111552122000 0000000000011 4 05422111620022 0000024341130222222 002222212212223232134452111121221100 3  01 0273  022110011311 1 71222221222122226411222121211125 211111111 21 7 841115444401031511111115044 9 7 814421332637364232 2 2 4 710
24 022222222222221100 0010420222222222  0 022222222222 01441 2112222222222 01212222  011142114111562122000 0000000000011 6 05412111611042 0000024221130222222 002222212221223102144421122222222100 4  01 0371  02111001121115 11222222222122212112222222224401 212224121 21 9 95111244411101151111111600413 4 911522332602552223 0 0 0 911
21 321212222122112201 0010420222222222  0 022222222222 05541 3111222222222 01212222  013152113221222312341 0333333333300 6 65612111820042 0000024322120222222 012122212221233333323312222222121100 6  01 0373  0131245 02 3 7102212221221222226511212121221121 112121313 01 8 856666666000000022222000000 0 0 0000 0 0 000000000 1 0 1 011
21 711111121222020100 0030420222222222  0 022222222222 06552 0222222222222 00222222  0302002 0000000311441 0333233333300 0 06022211920042 0000023232130222222 002222212221233333123331122122222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000433 04 1 50303333332213151111140600410 1 913317302637561224 0 0 0 0 7
12 022222222222222200 0044330222222222  0 122212222222 06552 0222222222222 00222222  0002002 0000000122000 0000000000011 0 0602200 000040 0000014101130222222 002222212222100000040021122222220232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000432 04 3 303333444121031322111406004 0 2 332125111732573133 0 0 0 011
14 022222222222111100 0010320222222222  0 221222221222 01131 4112222211222 02212122  000152113211332111000 0000000000021 0 9331200 000010 02020223421121222213731112232211133323212211222222223212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 300000131 23 71001511435115131511111106004 4 2 131141462538471112 0 0 0 1 8
21 311222222122112220 0010411221222222  0 121222222222 05661 1212222222222 01212222  013152114211542122000 0000000000022 2 03123211820042 0000014101130222222 002222211222223131154552211111222100 5  01 0243  0931268 0212 3 72212221222212221122222222121231 112224111 21101011135555113131511111116004 0 0 0000 0 0 000000000 2 0 2 011
23 022222222220113110 0010220222222222  0 311212222222 06552 0222222222222 00222222  0302002 0000000122000 0000000000011 0 0602222 020042 0000014101130222222 002222212221223232244461111112220232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000213 04 6 704555455401030421111406004 3 4 113123161925561333 1 0 1 010
11 411212122222212200 0030420222222222  0 022222222222 01222 0222222222222 00222222  000142112111561122000 0000000000011 0 2512300 000020 0202034341130222222 002222212221232313123312222222121100 2  05 0171  0612100 51 3 8132212222122221225122222221221124 212124211 31 9 751154444124131511111414034 5 5 312140392344632223 0 0 0 313
12 022222222221132201 0010316212211111  0 322222112122 01122 0222222222222 00222222  000142110222000122000 0000000000031 012461200 000010 0202032332120222222 012122212122222323133312212222222100 8  05 0242  0221100113 9 5 32212122212222225411222121211111 313224221 23101061011413114132122212122104 8 7 513133292136442212 1 0 1 811
21 311222222122112120 0010420222222222  0 022222222222 01222 0222222222222 00222222  030151112222000221311 0333233332300 0 1422222 020042 0000014236130222222 002222212221233332344412222222121100 8  02 0361  0412100132 7 3 82212221122222226311222122221125 111124223 11 81043213444312131511111415034 4 1 1533 8132244471553 2 0 2 2 9
21 411222221121112211 1050220222222222  0 222122222122 02121 3112212222222 02211222  012132110112000122000 0000000000011 4 0571212 014022 0000022233120222222 021122212221222132134422112222221100 5  06 0233  0331256 0213 7 32212221222221225312222121225401 212224231 23101061141333115131112222412201 6 3 513422151947362223 2 1 3 611
21 121222222222112201 0010220222222222  0 121222222222 06552 0222222222222 00222222  0221422 0000000122000 0000000000011 1 0302222 013032 0000024221130222222 002222212221233232122212222222123232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000121 24 5 406666666321031121222406004 3 1 123123182046572333 1 0 1 012
21 212222222122010100 0010212222222111 85 222222211222 02551 2212212222222 01222122  0302002 0000000122000 0000000000011 0 06022211720042 0000024101130222222 002222212221232232134421122222222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000321 24 4 406666666402132511111406004 3 9 252122151962521222 0 0 0 011
23 022222222220221163 2110420222222222  0 022222222222 04551 3111222222222 01212222  013142111311442122000 0000000000022 5 0452212 013012 0000033322111122222 012221212212222122145442112112223100 5  01 0341  0411100 72 7 8 02222221122222221122222222123221 012224111 51 8 831145555114131511111122201 5 2 532124633637542111 9 312 411
11 211222222222111102 0010320222222222  0 211222222222 01222 0222222222222 00222222  000152112121452122000 0000000000011 0 3432000 000020 0202023232120222222 012212212221233323223312122222222100 8  06 0162  0222100 501013 92222222211221223312212221225121 313224241 21 8 841111334114131322111416004 8 5 811122242241462333 2 0 2 611
21 212222222122112220 0045211221222222  0 221222222212 01221 1212222222222 0122222122114112112211332122000 0000000000011 1 0551212 014042 0000024231230222222 002222212221233131235532211122224222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 200000231 11 2 201212666401031122212202101 7 4 812115152146451323 2 0 2 511
11 911111111122112210 0143420222222222  0 022222222222 04222 0222222222222 00222222  000122112111461122000 0000000000022 0 1511200 000040 0302034443130222222 002222212222133312112212222222121100 6  06 0171  0422100 92 615 22122212222222215311222122221125 113114111 21 91061013545114131411211214011 9 7 814139432438382223 1 1 2 710
21 321212222122112200 2141413222212112  0 421122222112 05651 4112211222222 01221222  011152110232000122000 0000000000011 1 03611111311032 0000023242120222222 021122212122222101113512222222122221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000211 33 81001111343312112511111406001 6 3 524222282448262133 0 3 3 6 9
12 022222222222113202 0010420222222222  0 022222222222 01322 0222222222222 00222222  000152112121262121000 0000000000011 0 2521200 000010 0202012213220222222 012222112221233313312212222222122222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 200000323 01101001111333115131112222406004 8 4 361139332156562333 2 0 2 611
24 022222222222112210 1044112221222112  0 411122221222 03032 0222222222222 00222222  012132112241322121000 0000000000011 4 03213211711012 0000034242130222222 002222221212223233144422112222221100 9  04 0241  0512100 32 2 9 72122221212222223122222222121321 211224221 21 7 731114455402131511111426004 3 3 121124232246241322 1 1 2 111
21 311222222122113211 0010420222222222  0 022222222222 05662 0222222222222 00222222  030132113212000122000 0000000000011 7 0312222 011032 0000014211130222222 002222212221233332134441112122224232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000313 21 3 401514444311031421111406004 3 4 111120131955475333 2 0 2 010
22 022222222222111130 2010211221222222  0 321122222212 04231 3112122222222 02211222  012200112111561122000 0000000000011 1 0511112 014012 0000024223130222222 002222212221223132134432112122221100 2  01 0171  0612100 64 7 2142122221222222124211222222221121 112124111 31 7 751114555213121511111416001 4 9 433119262448481211 3 2 5 211
11 312112222222111101 0045420222222222  0 022222222222 05551 1122222222222 01212222  0001321 9111442212321 0333333333300 3 3371200 000030 0202033342111222221 031112231112233323233332111222222221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000333 23 8 702121363123113122221102101 0 0 0000 0 0 000000000 1 0 1 012
24 022222222222223202 0010211222222112  0 222112222222 06552 0222222222222 00222222  0301522 0000000122000 0000000000022 1 0202222 020042 0000034331130222222 002222212221212132234441112122220232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000111 44 0 006666666401011112222406004 5 3 522327252106482111 2 0 2 011
11 311212222222232220 0010420222222222  0 022222222222 05351 1122222222222 01212222  000200112222000321331 0333333333300 0 0671200 000010 0000023232111122222 022112222112222323044432112222212221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000231 43 8 606555143322321322111006004 8 1 552136231900002221 2 0 2 613
21 511222211122112101 0010420222222222  0 022222222222 02221 1212222222222 02212122  012142111111452122000 0000000000011 2 05222211711042 0000024231130222222 002222212221210202134461111121221100 2  05 0171  0411100 72 711 62222211222122223411222121221143 212114211 31 8 951115555401031511111115014 5 6 313129232038532333 1 0 1 410
22 022222222223112200 0045211222212222  0 221222221222 01221 4111221222222 01212222  030132110111322322211 0333333233300 4 1551212 013022 0000024243130222222 002222212221233232323321122222222100 9  06 0253  0341100 82 6 2 32112212222222221122222222122321 413214423 14 8 711112314122131511111134012 4 1 131117212326475234 0 0 0 412
14 022222222222112201 0010420222222222  0 022222222222 04222 0222222222222 00222222  000142111122000122000 0000000000011 0 4542200 000040 0202033232130222222 002222222112233333123212222222121100 2  02 0373  0312100132 8 9 52222122112222224212222221221123 312224423 11 8 851111434122131311221424014 4 8 453137442504042333 1 0 1 311
14 022222222222113102 0010330222222222  0 122222122222 04332 0222222222222 00222222  000152113121332411000 0000000000022 0 5442200 000010 0202033342130222222 002222212221222313143412122222222222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 300000233 23 3 501153436114131322111202101 5 3 123331191855541553 2 0 2 2 9
21 311222221221112210 0043230222222222  0 221222221222 04221 4211222221122 01222122  0121521 8242000122000 0000000000011 1 05322211620042 0000034231230222222 002222212221223211143422122122221100 2  05 0171  0312100 6211 8 52222122122122224212222221221124 113114321 31 9 941112555321031511111416003 4 9 451112252664452333 1 0 1 611
